Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P17-1055.pdf,P17-1055,https://vimeo.com/234956590,/anthology/P17-1055.bib,,
https://www.aclweb.org/anthology/P17-1056.pdf,P17-1056,https://vimeo.com/234957958,/anthology/P17-1056.bib,,
https://www.aclweb.org/anthology/P17-1057.pdf,P17-1057,https://vimeo.com/234958014,/anthology/P17-1057.bib,,https://www.aclweb.org/anthology/attachments/P17-1057.Presentation.pdf
https://www.aclweb.org/anthology/P17-1058.pdf,P17-1058,https://vimeo.com/234958072,/anthology/P17-1058.bib,,
https://www.aclweb.org/anthology/P17-1059.pdf,P17-1059,https://vimeo.com/234957188,/anthology/P17-1059.bib,,
https://www.aclweb.org/anthology/P17-1060.pdf,P17-1060,https://vimeo.com/234957265,/anthology/P17-1060.bib,,
https://www.aclweb.org/anthology/P17-1061.pdf,P17-1061,https://vimeo.com/234957321,/anthology/P17-1061.bib,,https://www.aclweb.org/anthology/attachments/P17-1061.Presentation.pdf
https://www.aclweb.org/anthology/P17-1062.pdf,P17-1062,https://vimeo.com/234957373,/anthology/P17-1062.bib,,
https://www.aclweb.org/anthology/P17-1063.pdf,P17-1063,https://vimeo.com/234957432,/anthology/P17-1063.bib,,
https://www.aclweb.org/anthology/P17-1064.pdf,P17-1064,https://vimeo.com/234954880,/anthology/P17-1064.bib,,
https://www.aclweb.org/anthology/P17-1065.pdf,P17-1065,https://vimeo.com/234954926,/anthology/P17-1065.bib,,
https://www.aclweb.org/anthology/P17-1066.pdf,P17-1066,https://vimeo.com/234955713,/anthology/P17-1066.bib,,https://www.aclweb.org/anthology/attachments/P17-1066.Presentation.pdf
https://www.aclweb.org/anthology/P17-1067.pdf,P17-1067,https://vimeo.com/234955738,/anthology/P17-1067.bib,,
https://www.aclweb.org/anthology/P17-1068.pdf,P17-1068,https://vimeo.com/234955801,/anthology/P17-1068.bib,,https://www.aclweb.org/anthology/attachments/P17-1068.Presentation.pdf
https://www.aclweb.org/anthology/P17-1069.pdf,P17-1069,https://vimeo.com/234955861,/anthology/P17-1069.bib,,
https://www.aclweb.org/anthology/P17-1070.pdf,P17-1070,https://vimeo.com/234956745,/anthology/P17-1070.bib,,
https://www.aclweb.org/anthology/P17-1071.pdf,P17-1071,https://vimeo.com/234956802,/anthology/P17-1071.bib,,
https://www.aclweb.org/anthology/P17-1072.pdf,P17-1072,https://vimeo.com/234956834,/anthology/P17-1072.bib,https://www.aclweb.org/anthology/attachments/P17-1072.Notes.pdf,https://www.aclweb.org/anthology/attachments/P17-1072.Presentation.pdf
https://www.aclweb.org/anthology/P17-1073.pdf,P17-1073,https://vimeo.com/234958212,/anthology/P17-1073.bib,,
