Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P15-1126.pdf,P15-1126,http://techtalks.tv/talks/orthogonality-of-syntax-and-semantics-within-distributional-spaces/61793/,/anthology/P15-1126.bib,,
https://www.aclweb.org/anthology/P15-1127.pdf,P15-1127,http://techtalks.tv/talks/scalable-semantic-parsing-with-partial-ontologies/61785/,/anthology/P15-1127.bib,,
https://www.aclweb.org/anthology/P15-1128.pdf,P15-1128,http://techtalks.tv/talks/semantic-parsing-via-staged-query-graph-generation-answering-with-knowledge-base/61786/,/anthology/P15-1128.bib,https://www.aclweb.org/anthology/attachments/P15-1128.Notes.pdf,https://www.aclweb.org/anthology/attachments/P15-1128.Presentation.pdf
https://www.aclweb.org/anthology/P15-1129.pdf,P15-1129,http://techtalks.tv/talks/building-a-semantic-parser-overnight/61787/,/anthology/P15-1129.bib,,
https://www.aclweb.org/anthology/P15-1130.pdf,P15-1130,http://techtalks.tv/talks/predicting-polarities-of-tweets-by-composing-word-embeddings-with-long-short-term-memory/61802/,/anthology/P15-1130.bib,,
https://www.aclweb.org/anthology/P15-1131.pdf,P15-1131,http://techtalks.tv/talks/topic-modeling-based-sentiment-analysis-on-social-media-for-stock-market-prediction/61801/,/anthology/P15-1131.bib,,
https://www.aclweb.org/anthology/P15-1132.pdf,P15-1132,http://techtalks.tv/talks/learning-tag-embedding-and-tap-specific-composition-functions-in-recursive-neural-network/61800/,/anthology/P15-1132.bib,,
https://www.aclweb.org/anthology/P15-1133.pdf,P15-1133,http://techtalks.tv/talks/a-convex-and-feature-rich-discriminative-approach-to-dependency-grammar-induction/61815/,/anthology/P15-1133.bib,,
https://www.aclweb.org/anthology/P15-1134.pdf,P15-1134,http://techtalks.tv/talks/parse-imputation-for-dependency-annotations/61816/,/anthology/P15-1134.bib,,
https://www.aclweb.org/anthology/P15-1135.pdf,P15-1135,http://techtalks.tv/talks/probing-the-linguistic-strengths-and-limitations-of-unsupervised-grammar-induction/61817/,/anthology/P15-1135.bib,,
https://www.aclweb.org/anthology/P15-1136.pdf,P15-1136,http://techtalks.tv/talks/entity-centric-coreference-resolution-with-model-stacking/61769/,/anthology/P15-1136.bib,,
https://www.aclweb.org/anthology/P15-1137.pdf,P15-1137,http://techtalks.tv/talks/learning-anaphoricity-and-antecedent-ranking-features-for-coreference-resolution/61770/,/anthology/P15-1137.bib,,
https://www.aclweb.org/anthology/P15-1138.pdf,P15-1138,http://techtalks.tv/talks/transferring-coreference-resolvers-with-posteriorregularization/61771/,/anthology/P15-1138.bib,,
https://www.aclweb.org/anthology/P15-1139.pdf,P15-1139,http://techtalks.tv/talks/tea-party-in-the-house-a-hierarchical-ideal-pointtopic-model-and-its-application-to-republican-legislators-in-the-112th-congress/61794/,/anthology/P15-1139.bib,,
https://www.aclweb.org/anthology/P15-1140.pdf,P15-1140,http://techtalks.tv/talks/kb-lda-jointly-learning-a-knowledge-base-of-hierarchy-relations-and-facts/61795/,/anthology/P15-1140.bib,,
https://www.aclweb.org/anthology/P15-1141.pdf,P15-1141,http://techtalks.tv/talks/a-computationally-efficient-algorithm-for-learning-topical-collocation-models/61796/,/anthology/P15-1141.bib,,
https://www.aclweb.org/anthology/P15-1142.pdf,P15-1142,http://techtalks.tv/talks/compositional-semantic-parsing-on-semi-structured-tables/61789/,/anthology/P15-1142.bib,,
https://www.aclweb.org/anthology/P15-1143.pdf,P15-1143,http://techtalks.tv/talks/graph-parsing-using-s-graph-grammars/61790/,/anthology/P15-1143.bib,,
https://www.aclweb.org/anthology/P15-1144.pdf,P15-1144,http://techtalks.tv/talks/sparse-overcomplete-word-vector-representations/61799/,/anthology/P15-1144.bib,,
https://www.aclweb.org/anthology/P15-1145.pdf,P15-1145,http://techtalks.tv/talks/learning-semantic-word-embeddings-based-on-ordinal-knowledge-constraints/61798/,/anthology/P15-1145.bib,https://www.aclweb.org/anthology/attachments/P15-1145.Notes.pdf,
https://www.aclweb.org/anthology/P15-1146.pdf,P15-1146,http://techtalks.tv/talks/adding-semantics-to-data-driven-paraphrasing/61797/,/anthology/P15-1146.bib,https://www.aclweb.org/anthology/attachments/P15-1146.Notes.pdf,
https://www.aclweb.org/anthology/P15-1147.pdf,P15-1147,http://techtalks.tv/talks/parsing-as-reduction/61818/,/anthology/P15-1147.bib,https://www.aclweb.org/anthology/attachments/P15-1147.Notes.pdf,
