Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/D17-1160.pdf,D17-1160,https://vimeo.com/238234920,/anthology/D17-1160.bib,,
https://www.aclweb.org/anthology/D17-1161.pdf,D17-1161,https://vimeo.com/238233841,/anthology/D17-1161.bib,,
https://www.aclweb.org/anthology/D17-1162.pdf,D17-1162,https://vimeo.com/238233405,/anthology/D17-1162.bib,,
https://www.aclweb.org/anthology/D17-1163.pdf,D17-1163,https://vimeo.com/238233559,/anthology/D17-1163.bib,,
https://www.aclweb.org/anthology/D17-1165.pdf,D17-1165,https://vimeo.com/238232359,/anthology/D17-1165.bib,,
https://www.aclweb.org/anthology/D17-1166.pdf,D17-1166,https://vimeo.com/238236876,/anthology/D17-1166.bib,,
https://www.aclweb.org/anthology/D17-1167.pdf,D17-1167,https://vimeo.com/238231156,/anthology/D17-1167.bib,,
https://www.aclweb.org/anthology/D17-1168.pdf,D17-1168,https://vimeo.com/238235959,/anthology/D17-1168.bib,,
https://www.aclweb.org/anthology/D17-1169.pdf,D17-1169,https://vimeo.com/238236688,/anthology/D17-1169.bib,https://www.aclweb.org/anthology/attachments/D17-1169.Attachment.pdf,
https://www.aclweb.org/anthology/D17-1170.pdf,D17-1170,https://vimeo.com/238235088,/anthology/D17-1170.bib,,
https://www.aclweb.org/anthology/D17-1207.pdf,D17-1207,https://vimeo.com/238232779,/anthology/D17-1207.bib,,
https://www.aclweb.org/anthology/D17-1208.pdf,D17-1208,https://vimeo.com/238236553,/anthology/D17-1208.bib,,
https://www.aclweb.org/anthology/D17-1210.pdf,D17-1210,https://vimeo.com/238236435,/anthology/D17-1210.bib,,
https://www.aclweb.org/anthology/D17-1211.pdf,D17-1211,https://vimeo.com/238235500,/anthology/D17-1211.bib,,
https://www.aclweb.org/anthology/D17-1212.pdf,D17-1212,https://vimeo.com/238233167,/anthology/D17-1212.bib,,
https://www.aclweb.org/anthology/D17-1213.pdf,D17-1213,https://vimeo.com/238233635,/anthology/D17-1213.bib,,
https://www.aclweb.org/anthology/D17-1214.pdf,D17-1214,https://vimeo.com/238231359,/anthology/D17-1214.bib,,
https://www.aclweb.org/anthology/D17-1215.pdf,D17-1215,https://vimeo.com/238231419,/anthology/D17-1215.bib,,
https://www.aclweb.org/anthology/D17-1216.pdf,D17-1216,https://vimeo.com/238235420,/anthology/D17-1216.bib,,
https://www.aclweb.org/anthology/D17-1217.pdf,D17-1217,https://vimeo.com/238232532,/anthology/D17-1217.bib,https://www.aclweb.org/anthology/attachments/D17-1217.Attachment.pdf,
https://www.aclweb.org/anthology/D17-1252.pdf,D17-1252,https://vimeo.com/238234174,/anthology/D17-1252.bib,,
https://www.aclweb.org/anthology/D17-1253.pdf,D17-1253,https://vimeo.com/238236158,/anthology/D17-1253.bib,,
https://www.aclweb.org/anthology/D17-1254.pdf,D17-1254,https://vimeo.com/238233944,/anthology/D17-1254.bib,,
https://www.aclweb.org/anthology/D17-1255.pdf,D17-1255,https://vimeo.com/238235456,/anthology/D17-1255.bib,,
https://www.aclweb.org/anthology/D17-1256.pdf,D17-1256,https://vimeo.com/238235246,/anthology/D17-1256.bib,,
https://www.aclweb.org/anthology/D17-1258.pdf,D17-1258,https://vimeo.com/238232586,/anthology/D17-1258.bib,,
https://www.aclweb.org/anthology/D17-1259.pdf,D17-1259,https://vimeo.com/238232142,/anthology/D17-1259.bib,,
https://www.aclweb.org/anthology/D17-1260.pdf,D17-1260,https://vimeo.com/238231562,/anthology/D17-1260.bib,https://www.aclweb.org/anthology/attachments/D17-1260.Attachment.zip,
https://www.aclweb.org/anthology/D17-1261.pdf,D17-1261,https://vimeo.com/238236302,/anthology/D17-1261.bib,,
https://www.aclweb.org/anthology/D17-1299.pdf,D17-1299,https://vimeo.com/238231330,/anthology/D17-1299.bib,,
https://www.aclweb.org/anthology/D17-1300.pdf,D17-1300,https://vimeo.com/238235696,/anthology/D17-1300.bib,https://www.aclweb.org/anthology/attachments/D17-1300.Attachment.zip,
https://www.aclweb.org/anthology/D17-1301.pdf,D17-1301,https://vimeo.com/238233057,/anthology/D17-1301.bib,,
https://www.aclweb.org/anthology/D17-1302.pdf,D17-1302,https://vimeo.com/238231953,/anthology/D17-1302.bib,,
https://www.aclweb.org/anthology/D17-1303.pdf,D17-1303,https://vimeo.com/238233708,/anthology/D17-1303.bib,,
